city,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind_speed,timestamp,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,aqi_rolling_mean_6,aqi_rolling_std_6,aqi_rolling_mean_24,aqi_change_rate,target_aqi_72h,weather
Lahore,177,137.2083846141013,111.01953467037931,26.885538736211224,62.08329413639434,16.07253210668075,4.48647231907285,26.60583508007145,47.08114114796668,1011.3719429201896,1.203563603134671,2026-06-24 09:15:26.999717,9.0,24.0,6.0,2.0,0.0,137.0,147.0,148.0,159.0,148.66666666666666,39.8630990599911,153.83333333333334,40.0,145.0,
Lahore,150,118.10996050490893,89.89950624115174,50.48371290440366,41.19038056000045,20.772107527247208,1.556075897983626,19.00079871889579,70.10180083712653,999.6807394905742,3.575285504748469,2026-06-24 10:15:26.999717,10.0,24.0,6.0,2.0,0.0,177.0,172.0,76.0,213.0,161.0,18.729655629508468,151.20833333333334,-27.0,149.0,
Lahore,164,132.3572296126279,94.54399850225354,44.78388316076695,75.52371149294483,14.034976990377412,1.0105722568614608,16.283785439791416,48.61860789260936,992.866580153549,9.576186224453428,2026-06-24 11:15:26.999717,11.0,24.0,6.0,2.0,0.0,150.0,137.0,183.0,184.0,157.83333333333334,15.613028747384332,150.375,14.0,180.0,
Lahore,217,176.8324476886289,121.33015191943934,48.289214635786216,27.025731001882715,8.00846555320543,0.7403750237052977,32.31280473634567,32.99081244686726,1011.0613551093128,4.373518175275722,2026-06-24 12:15:26.999717,12.0,24.0,6.0,2.0,0.0,164.0,177.0,147.0,187.0,169.5,27.51545020529316,151.625,53.0,207.0,
Lahore,176,139.72166181226186,102.16975121482407,32.060055110646616,36.17776837136967,1.0411283838835483,3.237339261838536,16.739815889922692,79.91222456105783,1002.4542103921837,1.918768323527257,2026-06-24 13:15:26.999717,13.0,24.0,6.0,2.0,0.0,217.0,150.0,172.0,200.0,170.16666666666666,27.636328747983743,150.625,-41.0,198.0,
Lahore,182,141.23519454773148,106.1139387667602,45.82381313210835,64.02176078592811,17.23896026722945,3.719089456250925,34.81341322437931,48.61980042807379,993.1844008131962,4.849394178553919,2026-06-24 14:15:26.999717,14.0,24.0,6.0,2.0,0.0,176.0,164.0,137.0,183.0,177.66666666666666,22.45588267395924,150.58333333333334,6.0,146.0,
Lahore,191,157.20703764461786,115.13528726496148,29.324686143195684,45.95184449905627,18.12900157165059,2.177644951414425,29.55543391560068,33.78631349152071,992.8828130545502,6.66373868744469,2026-06-24 15:15:26.999717,15.0,24.0,6.0,2.0,0.0,182.0,217.0,177.0,169.0,180.0,23.091123835793542,151.5,9.0,154.0,
Lahore,178,146.00567681272793,105.07426559430986,20.56314584690982,46.02711098183358,29.18941997849572,3.558541403707878,20.36174041210425,34.487289870171914,993.9810598502472,0.3550102036561662,2026-06-24 16:15:26.999717,16.0,24.0,6.0,2.0,0.0,191.0,176.0,150.0,165.0,184.66666666666663,18.1070888512376,152.04166666666666,-13.0,187.0,
Lahore,164,126.6186294971814,101.83966486025712,41.633851742068,9.000512225388764,11.48287168873399,3.708314670017868,29.56711947484154,45.10552792732522,1008.7743314916776,7.531701617282078,2026-06-24 17:15:26.999717,17.0,24.0,6.0,2.0,0.0,178.0,182.0,164.0,160.0,184.66666666666663,18.1070888512376,152.20833333333334,-14.0,142.0,
Lahore,161,135.57721400552748,93.53508364364654,58.80069627993971,34.89497470388419,12.42986404202104,4.709040266286074,19.94093834825667,40.680956833291575,1007.7714168366572,4.741209036177471,2026-06-24 18:15:26.999717,18.0,24.0,6.0,2.0,0.0,164.0,191.0,217.0,153.0,175.33333333333334,11.236844159577265,152.54166666666666,-3.0,149.0,
Lahore,193,160.25099354598302,115.51479416573528,25.53004856976648,25.30502993162993,6.852187858923516,0.7919313702579827,26.845904602781125,76.45800706680905,995.095467004622,0.1167105015743326,2026-06-24 19:15:26.999717,19.0,24.0,6.0,2.0,0.0,161.0,178.0,176.0,160.0,178.16666666666666,13.377842377103336,153.91666666666666,32.0,156.0,
Lahore,136,109.47148248623895,87.51993721598444,33.048479610626984,79.95013421233365,3.0454945618823355,1.3653127545398591,36.588128538540175,49.30104280002207,1011.1730854527448,8.086672787356571,2026-06-24 20:15:26.999717,20.0,24.0,6.0,2.0,0.0,193.0,164.0,182.0,139.0,170.5,21.473239159473945,153.79166666666666,-57.0,118.0,
Lahore,135,108.39798931188018,82.70912606977484,43.70006855349268,28.12663029742327,23.41133029299048,0.8083669441864466,27.47182092208721,78.28174710238994,997.0323698882062,8.548651626751777,2026-06-24 21:15:26.999717,21.0,24.0,6.0,2.0,0.0,136.0,161.0,191.0,145.0,161.16666666666666,22.90342041413562,153.375,-1.0,133.0,
Lahore,146,119.57028885557956,87.29981229155717,37.0753141061244,71.33724010953976,8.240750865840425,4.405972700012498,19.014881594033803,40.43075986938916,1009.8246395828736,7.5460774627041936,2026-06-24 22:15:26.999717,22.0,24.0,6.0,2.0,0.0,135.0,193.0,178.0,123.0,155.83333333333334,21.903576572483576,154.33333333333334,11.0,98.0,
Lahore,143,110.09148464871872,82.79027779032411,52.17138978545246,55.71753012803581,18.658240969871105,4.066642220151058,34.54337440921952,59.57275077264502,1002.2201476933736,4.103162611181067,2026-06-24 23:15:26.999717,23.0,24.0,6.0,2.0,0.0,146.0,136.0,164.0,123.0,152.33333333333334,22.015146301277586,155.16666666666666,-3.0,109.0,
Lahore,143,114.55015739582042,82.63384301642512,48.0871353234758,30.56873068940678,20.945418030818963,3.085889317798276,20.04274723929024,71.28222801318773,1008.288717063464,6.355258248791534,2026-06-25 00:15:26.999717,0.0,25.0,6.0,3.0,0.0,143.0,135.0,161.0,80.0,149.33333333333334,21.823534696896832,157.79166666666666,0.0,126.0,
Lahore,133,95.63808227695412,75.54693373524026,12.914860193117851,45.76507837805927,14.665863931457784,0.8764853452303243,34.94084660799295,69.1194512319513,999.5346915768392,4.645892473601224,2026-06-25 01:15:26.999717,1.0,25.0,6.0,3.0,0.0,143.0,146.0,193.0,138.0,139.33333333333334,5.316640543301092,157.58333333333334,-10.0,88.0,
Lahore,100,84.38227822751467,57.29496567108551,59.9210616961887,68.04019099618952,26.41421127778856,1.7299056139417384,27.942511808827497,66.06776459581613,998.6785149273694,8.407460761916333,2026-06-25 02:15:26.999717,2.0,25.0,6.0,3.0,0.0,133.0,143.0,136.0,130.0,133.33333333333334,17.09580845314666,156.33333333333334,-33.0,132.0,
Lahore,160,120.1925338877907,99.77832919372158,47.62012268597336,71.2526223523184,13.870050388412134,1.8397393162633264,27.251027495546143,85.48929611587019,1011.0339899739834,7.002962234804264,2026-06-25 03:15:26.999717,3.0,25.0,6.0,3.0,0.0,100.0,143.0,135.0,148.0,137.5,20.3248616231454,156.83333333333334,60.0,127.0,
Lahore,111,96.317099142145,65.49055864353865,53.19516581470566,17.02954062546089,9.26235006821119,3.023344382069377,37.988746022151815,43.71150886240466,990.8825563628516,0.981589365929397,2026-06-25 04:15:26.999717,4.0,25.0,6.0,3.0,0.0,160.0,133.0,146.0,76.0,131.66666666666666,22.32188761432784,158.29166666666666,-49.0,145.0,
Lahore,147,115.94939953016775,81.45113465309385,42.55988560476732,30.46798559061272,26.984450165887047,1.6611975231652196,34.13229515719806,59.623152267726326,1014.3684236814375,7.717122698627969,2026-06-25 05:15:26.999717,5.0,25.0,6.0,3.0,0.0,111.0,100.0,143.0,183.0,132.33333333333334,22.78303462374321,156.79166666666666,36.0,146.0,
Lahore,134,106.14166509034412,89.24084646529892,52.81425640233812,30.14173851601788,25.98536424324874,0.8283193876082968,15.88859151778336,83.03955300434453,1006.2044889566343,8.246860972053618,2026-06-25 06:15:26.999717,6.0,25.0,6.0,3.0,0.0,147.0,160.0,143.0,147.0,130.83333333333334,22.2298597986286,156.25,-13.0,177.0,
Lahore,148,115.26133046957747,90.39982595572582,15.61914874643547,8.153359705695852,5.757158465215977,3.788430358339847,22.996706494243263,34.673625935709424,1000.812084704986,4.448426167376393,2026-06-25 07:15:26.999717,7.0,25.0,6.0,3.0,0.0,134.0,111.0,133.0,172.0,133.33333333333334,23.33809475228603,155.25,14.0,152.0,
Lahore,164,129.75980563038962,91.36528299743416,27.38689177796578,49.86783198889224,1.7528695322637076,1.845860952449351,38.51485784294727,33.35329609518452,1005.7013632787606,10.509429371516452,2026-06-25 08:15:26.999717,8.0,25.0,6.0,3.0,0.0,148.0,147.0,100.0,137.0,144.0,19.339079605813737,156.375,16.0,149.0,
Lahore,172,144.69265672574016,100.99075536379588,53.82104718022464,69.1115039744141,3.609581134139,2.535683796604853,15.494806550720364,43.99813725349748,993.0685236614746,10.116172258139551,2026-06-25 09:15:26.999717,9.0,25.0,6.0,3.0,0.0,164.0,134.0,160.0,177.0,146.0,21.78990591994372,156.16666666666666,8.0,168.0,
Lahore,180,131.5609567173246,108.55443191414209,20.08276056334461,33.61807908691384,9.309874558060695,1.074499857420374,29.7218430490732,67.9812731722811,1002.8513113823388,2.1019982867968543,2026-06-25 10:15:26.999717,10.0,25.0,6.0,3.0,0.0,172.0,148.0,111.0,150.0,157.5,17.38677658451917,157.41666666666666,8.0,182.0,
Lahore,208,172.78482693044094,133.32296046648688,13.912104929001137,60.50269587381327,29.19553425050961,4.111467365275608,34.651293067696486,45.59277758698841,1014.6273880834948,10.851195701830422,2026-06-25 11:15:26.999717,11.0,25.0,6.0,3.0,0.0,180.0,164.0,147.0,164.0,167.66666666666666,25.81214184577944,159.25,28.0,177.0,
Lahore,188,152.09011740550855,107.25943770870563,49.40594699726095,52.077531020055496,17.196968441663927,3.04489344615826,31.79011430808355,41.41439302852794,995.8817359461676,5.29046845794093,2026-06-25 12:15:26.999717,12.0,25.0,6.0,3.0,0.0,208.0,172.0,134.0,217.0,176.66666666666666,20.617144968851207,158.04166666666666,-20.0,180.0,
Lahore,175,133.96489176071393,109.88020359677974,51.77430778216481,33.17365516197506,11.824590228848797,4.557135317944383,35.53436945681978,57.52813892149753,1008.0569524759088,8.68499583161152,2026-06-25 13:15:26.999717,13.0,25.0,6.0,3.0,0.0,188.0,180.0,148.0,176.0,181.16666666666663,15.393721663932377,158.0,-13.0,165.0,
Lahore,197,152.22343803475383,125.1974321348617,18.13261090949503,15.57948496192228,26.772766743769644,2.729622033794,34.593679920698136,66.81588412616469,1000.8742843957924,9.769164083606832,2026-06-25 14:15:26.999717,14.0,25.0,6.0,3.0,0.0,175.0,208.0,164.0,182.0,186.66666666666663,13.851594372728862,158.625,22.0,165.0,
Lahore,198,166.781965136041,115.65672847462714,52.717299139135775,58.19928895819755,14.140953612876489,4.736415523180459,33.68482876913406,44.913462421004425,1006.3114537121988,6.061349052836279,2026-06-25 15:15:26.999717,15.0,25.0,6.0,3.0,0.0,197.0,188.0,172.0,191.0,191.0,12.328828005935584,158.91666666666666,1.0,146.0,
Lahore,144,110.47246560028634,85.01243190569882,44.33838977985848,69.09238767059304,10.141920223629612,4.513406919715967,37.181576244992605,48.04147120342452,995.1221807172944,4.789223272449789,2026-06-25 16:15:26.999717,16.0,25.0,6.0,3.0,0.0,198.0,175.0,180.0,178.0,185.0,22.943408639518875,157.5,-54.0,203.0,
Lahore,173,132.6332474470202,98.61845376313114,36.0041341608292,56.43908693011189,28.295366333624063,3.0940693540665527,32.433648048137535,66.81355828869084,1001.76162456544,10.98541642338118,2026-06-25 17:15:26.999717,17.0,25.0,6.0,3.0,0.0,144.0,197.0,208.0,164.0,179.16666666666666,20.2130320997772,157.875,29.0,137.0,
Lahore,168,140.08657271182366,99.78269429459849,51.51250963906925,6.340886302611355,25.63601231958766,4.702520471674385,25.86529934493852,86.74430531936716,1014.502317846482,2.7702426352250784,2026-06-25 18:15:26.999717,18.0,25.0,6.0,3.0,0.0,173.0,198.0,188.0,161.0,175.83333333333334,20.113842662868475,158.16666666666666,-5.0,140.0,
Lahore,139,112.89276438142956,83.21705012828534,30.96246246594829,21.217467079324344,25.46638288716379,1.9538993628254853,27.741545967693867,70.4845036462853,994.8821787754002,3.083640932629734,2026-06-25 19:15:26.999717,19.0,25.0,6.0,3.0,0.0,168.0,144.0,175.0,193.0,169.83333333333334,25.150878049615603,155.91666666666666,-29.0,131.0,
Lahore,165,127.310372117318,102.29824999041185,19.699697811169862,10.210998866264893,15.85625754845618,2.145389732168951,34.35156913239916,76.9742486150736,1005.911125696219,4.339443768161245,2026-06-25 20:15:26.999717,20.0,25.0,6.0,3.0,0.0,139.0,173.0,197.0,136.0,164.5,21.342445970412488,157.125,26.0,155.0,
Lahore,128,103.4831248770231,82.25091735510223,24.24263383053068,47.77895746821701,23.893713565648195,0.7046507808771663,38.66026280100344,52.00860568532813,1004.38994371917,10.313589335646787,2026-06-25 21:15:26.999717,21.0,25.0,6.0,3.0,0.0,165.0,168.0,198.0,135.0,152.83333333333334,18.280226110928105,156.83333333333334,-37.0,125.0,
Lahore,128,97.27123658179862,73.05951967689177,35.258200914665736,61.73582591303093,6.201247418672004,3.151404080437339,22.349907622673943,46.33526156306796,1004.12628965726,11.26545917055691,2026-06-25 22:15:26.999717,22.0,25.0,6.0,3.0,0.0,128.0,139.0,144.0,146.0,150.16666666666666,20.81746062003388,156.08333333333334,0.0,150.0,
Lahore,118,99.90410699211304,60.963374678870025,36.56653963365879,13.293439030149456,17.623465769131066,3.7486578646802,24.23607349121891,57.25606459215735,1005.3780822412904,2.6408125770583424,2026-06-25 23:15:26.999717,23.0,25.0,6.0,3.0,0.0,128.0,165.0,173.0,143.0,141.0,20.861447696648625,155.04166666666666,-10.0,108.0,
Lahore,120,101.30685482436569,71.89377610361879,50.27904132206168,67.8753365445039,29.531531762578823,3.980836356089464,40.12996370178514,78.42796972270042,1002.5559493422056,10.366441771574944,2026-06-26 00:15:26.999717,0.0,26.0,6.0,4.0,0.0,118.0,128.0,168.0,143.0,133.0,17.343586710943516,154.08333333333334,2.0,125.0,
Lahore,98,81.06003099410972,60.2676876498432,49.56763618261672,46.66317337966124,9.437794485020888,1.1741732872074648,30.619818395055027,57.37797850743335,990.4232687564414,3.098435513622832,2026-06-26 01:15:26.999717,1.0,26.0,6.0,4.0,0.0,120.0,128.0,139.0,133.0,126.16666666666669,21.96740008892021,152.625,-22.0,103.0,
Lahore,94,77.00830530623509,57.64708843842521,39.06832786022874,56.74767591062937,24.03621754818258,2.498715825406252,19.83196906264503,80.80352452739166,1012.502420286578,11.647694960998656,2026-06-26 02:15:26.999717,2.0,26.0,6.0,4.0,0.0,98.0,118.0,165.0,100.0,114.33333333333331,14.82790162722652,152.375,-4.0,166.0,
Lahore,159,136.00594062433686,93.76663376245476,49.03927416827382,77.85513864564847,15.22387380903395,1.2958844544226205,32.91976875063433,89.32631884170763,1010.6744706871008,7.168894703778987,2026-06-26 03:15:26.999717,3.0,26.0,6.0,4.0,0.0,94.0,120.0,128.0,160.0,119.5,23.44141633946281,152.33333333333334,65.0,104.0,
Lahore,117,93.59843163694111,70.82376049831967,19.58867291468355,11.2760741185773,2.1543648134405324,3.47957306984412,41.75057819956325,34.32159994382018,994.354192023028,0.0850376093685887,2026-06-26 04:15:26.999717,4.0,26.0,6.0,4.0,0.0,159.0,98.0,128.0,111.0,117.66666666666669,23.070905198251385,152.58333333333334,-42.0,140.0,
Lahore,122,91.690629372896,80.77722404176124,12.503226354664717,72.5918017233342,23.12756253665436,1.2107586758979565,37.2332462407008,32.72460936502222,1000.3318294344716,0.4095588488541346,2026-06-26 05:15:26.999717,5.0,26.0,6.0,4.0,0.0,117.0,94.0,118.0,147.0,118.33333333333331,23.140152693245174,151.54166666666666,5.0,154.0,
Lahore,106,87.04736956416154,65.50867084481254,53.68169113173501,14.457702199055698,5.888505187371271,4.568736577802337,35.135010686887874,38.97538217480171,1009.2637245173393,1.7698143696565016,2026-06-26 06:15:26.999717,6.0,26.0,6.0,4.0,0.0,122.0,159.0,120.0,134.0,116.0,23.63895090734862,150.375,-16.0,158.0,
Lahore,137,120.03023524768558,80.33315787498458,13.77772468813848,34.47191049775117,19.312733446849755,1.53785590547636,20.61725966518927,53.06218054406077,1014.501557884682,2.2508778938250806,2026-06-26 07:15:26.999717,7.0,26.0,6.0,4.0,0.0,106.0,117.0,98.0,148.0,122.5,23.05428376679766,149.91666666666666,31.0,146.0,
Lahore,131,99.72620253407077,76.09901091452002,22.334421487199865,68.85790222483357,3.484261627362214,1.8113101982971016,38.65577418646819,37.862532548725945,1013.7784261610446,9.21142947391916,2026-06-26 08:15:26.999717,8.0,26.0,6.0,4.0,0.0,137.0,122.0,94.0,164.0,128.66666666666666,18.38114976454654,148.54166666666666,-6.0,155.0,
Lahore,198,156.5926861665301,117.95073821161134,44.76594748121923,72.96906775534012,28.45915452738298,4.329078449679498,29.196298775459752,82.23986865712536,1012.4839799919044,2.6731905170033987,2026-06-26 09:15:26.999717,9.0,26.0,6.0,4.0,0.0,131.0,106.0,159.0,172.0,135.16666666666666,32.627697845031626,149.625,67.0,166.0,
Lahore,192,155.68223019050728,123.3836998091532,30.47239688136545,42.9778755158859,9.459992728230466,2.563104245655757,39.01083059594281,31.38877506162383,993.9593474324784,11.629699440598316,2026-06-26 10:15:26.999717,10.0,26.0,6.0,4.0,0.0,198.0,137.0,117.0,180.0,147.66666666666666,38.17154262885725,150.125,-6.0,168.0,
Lahore,162,129.3304757549713,96.28349645236902,53.81569849577544,49.557847870656886,7.567476058644452,0.6079817561003287,23.905351394471744,48.94756298014935,1012.8618776502252,7.63334468643526,2026-06-26 11:15:26.999717,11.0,26.0,6.0,4.0,0.0,192.0,131.0,122.0,208.0,154.33333333333334,36.23626176451785,148.20833333333334,-30.0,195.0,
Lahore,224,174.28848209811343,134.30102827739643,24.89898973311348,58.11105009489179,4.744955717923695,2.725638130411906,16.675378421156683,41.08167776965232,1011.961122823777,8.310210111042213,2026-06-26 12:15:26.999717,12.0,26.0,6.0,4.0,0.0,162.0,198.0,106.0,188.0,174.0,36.77499150237792,149.70833333333334,62.0,223.0,
Lahore,199,164.80928928115236,116.98843214531848,10.593567333467965,67.45690013395355,28.434063606832385,0.8804450092105537,27.851351153813145,85.89235980945193,999.4237477791596,2.61379823142249,2026-06-26 13:15:26.999717,13.0,26.0,6.0,4.0,0.0,224.0,192.0,137.0,175.0,184.3333333333333,32.794308449281594,150.70833333333334,-25.0,168.0,
Lahore,171,148.4002036100863,108.0949167872098,25.032782028037204,14.113337715324962,21.64520853079785,4.934051234092898,22.2856153300827,70.16886029340168,999.8630648634064,10.712475769141015,2026-06-26 14:15:26.999717,14.0,26.0,6.0,4.0,0.0,199.0,162.0,131.0,197.0,191.0,22.108821768695584,149.625,-28.0,150.0,
Lahore,124,100.18065729511954,84.19918627372337,38.90375245924159,65.75519811719207,22.50816577282457,3.14650206705021,34.31119082396005,84.72181538708247,1001.497723048879,8.013774873839177,2026-06-26 15:15:26.999717,15.0,26.0,6.0,4.0,0.0,171.0,224.0,198.0,198.0,178.66666666666666,34.558163531452735,146.54166666666666,-47.0,172.0,
Lahore,214,166.67965855132002,130.65306524715697,28.796918770164663,41.095711288371255,15.482732280027092,1.654396779249403,40.84187692711288,88.3397226186236,1006.4043907741604,10.372867492102364,2026-06-26 16:15:26.999717,16.0,26.0,6.0,4.0,0.0,124.0,199.0,192.0,144.0,182.3333333333333,37.313089749665934,149.45833333333334,90.0,220.0,
Lahore,134,99.45519737473262,80.81386451892712,36.74363778793776,38.79675688311267,14.76710577284402,3.03672955796428,33.65630208109222,59.82589462064215,996.5208903995754,11.477773166774725,2026-06-26 17:15:26.999717,17.0,26.0,6.0,4.0,0.0,214.0,171.0,162.0,173.0,177.66666666666666,41.84096875870145,147.83333333333334,-80.0,145.0,
Lahore,121,98.08987990610592,72.78391416587117,53.82990594175094,36.79248139977487,4.190616046752822,0.8459019652178967,38.947216102148495,44.05914648288157,990.5737107359986,1.5076917253151572,2026-06-26 18:15:26.999717,18.0,26.0,6.0,4.0,0.0,134.0,124.0,224.0,168.0,160.5,40.12355916416172,145.875,-13.0,186.0,
Lahore,166,138.3193867165813,87.67846605607127,55.62425271151842,43.19086889345319,17.23539177193576,4.099510869209677,27.231648367232573,41.62372717179536,993.5307381149312,1.159046763227348,2026-06-26 19:15:26.999717,19.0,26.0,6.0,4.0,0.0,121.0,214.0,199.0,139.0,155.0,35.82178108358088,147.0,45.0,179.0,
Lahore,186,151.17583873247693,115.32575432142409,23.29870323270561,75.87879150459527,8.160578358154922,4.6639762423887365,35.834299904273145,43.37513170115043,1001.0028976894192,9.640893919075628,2026-06-26 20:15:26.999717,20.0,26.0,6.0,4.0,0.0,166.0,134.0,171.0,165.0,157.5,37.63907544029196,147.875,20.0,126.0,
Lahore,158,126.38798079540574,95.47083207997922,33.107023663495035,46.11528295941137,29.33721465121177,4.434999746927717,37.76217279013599,72.51559845732018,997.0500642356552,10.393512709130045,2026-06-26 21:15:26.999717,21.0,26.0,6.0,4.0,0.0,186.0,121.0,124.0,128.0,163.16666666666666,33.96714098458463,149.125,-28.0,142.0,
Lahore,136,105.85364174105348,83.74171025330362,37.45720076207256,76.48831536973545,24.10084726043928,2.037909210343533,34.19364194475564,32.426743687380046,1009.1129140259033,7.005137050535828,2026-06-26 22:15:26.999717,22.0,26.0,6.0,4.0,0.0,158.0,166.0,214.0,128.0,150.16666666666666,24.119839689903927,149.45833333333334,-22.0,158.0,
Lahore,133,100.93918183640956,76.24268902958147,57.45562284441235,18.521759796173043,12.97676974559374,1.9659565383951585,28.709986723878245,33.081664381962895,992.6672517637318,4.392006573006247,2026-06-26 23:15:26.999717,23.0,26.0,6.0,4.0,0.0,136.0,186.0,134.0,118.0,150.0,24.256957764732128,150.08333333333334,-3.0,114.0,
Lahore,137,113.77375663162442,80.27771560511455,59.93086595821924,59.31019841244749,5.3888965020544575,0.65789425047335,31.898384959614937,66.488576542989,1012.93663063887,7.831555632902685,2026-06-27 00:15:26.999717,0.0,27.0,6.0,5.0,1.0,133.0,158.0,121.0,120.0,152.66666666666666,21.10608127215144,150.79166666666666,4.0,115.0,
Lahore,135,112.56885810692792,78.94487531748413,21.770362442076333,65.91796539565604,23.77461904302473,3.4313016141541253,33.91368888332977,68.52342880424439,1012.3831794985978,3.667968871109488,2026-06-27 01:15:26.999717,1.0,27.0,6.0,5.0,1.0,137.0,136.0,166.0,98.0,147.5,20.983326714322523,152.33333333333334,-2.0,108.0,
Lahore,128,94.67135106654634,81.9081149203652,46.34899356729077,55.93466235011464,4.539559245358164,2.907071528854077,21.83327888697853,69.9157754593476,1012.7189204233322,2.860628305841618,2026-06-27 02:15:26.999717,2.0,27.0,6.0,5.0,1.0,135.0,133.0,186.0,94.0,137.83333333333334,10.38107252005686,153.75,-7.0,103.0,
Lahore,130,111.9491948909034,76.10620081698454,28.90155311165976,50.519171016990526,6.490678851415044,2.567058670973036,36.858640044704586,52.31283027531548,1008.4902499650832,5.857742514327185,2026-06-27 03:15:26.999717,3.0,27.0,6.0,5.0,1.0,128.0,137.0,158.0,159.0,133.16666666666666,3.5449494589747195,152.54166666666666,2.0,115.0,
Lahore,133,109.27035610447,90.21330161054898,10.40540984431066,47.36095858146367,7.134095014582595,4.584339290006182,40.65876255211638,78.3566933228492,992.67499928709,2.5938459312765563,2026-06-27 04:15:26.999717,4.0,27.0,6.0,5.0,1.0,130.0,135.0,136.0,117.0,132.66666666666666,3.265986323713821,153.20833333333334,3.0,109.0,
Lahore,126,107.79797322572898,77.75431209507518,10.462626121795118,69.5697861934022,17.149828509919736,1.2554550548728085,27.561461509858272,62.017475263597056,1000.9534392842392,5.804443299782075,2026-06-27 05:15:26.999717,5.0,27.0,6.0,5.0,1.0,133.0,128.0,133.0,122.0,131.5,4.230839160263641,153.375,-7.0,142.0,
Lahore,144,108.48936125757444,80.02158670002133,33.02830037811279,66.6234947873375,23.82464296572062,0.5434982001058205,33.92881394396669,36.32793780056517,993.2851342951366,11.479278065562864,2026-06-27 06:15:26.999717,6.0,27.0,6.0,5.0,1.0,126.0,130.0,137.0,106.0,132.66666666666666,6.43946167522455,154.95833333333334,18.0,134.0,
Lahore,116,85.97087922292282,68.9572685337402,34.41674565021673,14.171654088544964,10.115131483016077,0.8299240345434444,34.89969945633956,77.82595842404072,1014.6924798190272,10.077408427408685,2026-06-27 07:15:26.999717,7.0,27.0,6.0,5.0,1.0,144.0,133.0,135.0,137.0,129.5,9.159694318044815,154.08333333333334,-28.0,154.0,
Lahore,156,124.05515345116352,90.34162438921793,11.128484828672132,68.64407427731587,3.455424613983393,1.50517147022316,32.88068378307997,87.1840671762275,998.3259605849668,11.299571034000268,2026-06-27 08:15:26.999717,8.0,27.0,6.0,5.0,1.0,116.0,126.0,128.0,131.0,134.16666666666666,14.062953696385549,155.125,40.0,126.0,
Lahore,145,118.51392213447598,76.02808765089988,44.34637083871512,36.05514645803319,14.471615442208156,0.6497849716855563,29.77210792487316,33.60217878014152,1004.6332635472515,9.675947698168304,2026-06-27 09:15:26.999717,9.0,27.0,6.0,5.0,1.0,156.0,144.0,130.0,198.0,136.66666666666666,14.500574701255156,152.91666666666666,-11.0,172.0,
Lahore,149,128.18180411463482,97.39735470056894,24.700169429747657,24.02726224968581,22.69519699363813,2.76279669789411,38.804494773519885,53.4810803220348,1009.4848263561056,4.257011231355321,2026-06-27 10:15:26.999717,10.0,27.0,6.0,5.0,1.0,145.0,116.0,133.0,192.0,139.33333333333334,15.148157203656094,151.125,4.0,188.0,
Lahore,180,147.53039456907567,111.51571271110002,37.99465507679747,70.23264260104445,7.42825144953426,1.9134070485511008,27.121021150260148,59.25096269008486,1013.0154021056412,9.744542862618708,2026-06-27 11:15:26.999717,11.0,27.0,6.0,5.0,1.0,149.0,156.0,126.0,162.0,148.33333333333334,20.67526702769924,151.875,31.0,136.0,
Lahore,207,164.38659361593986,126.86603658949656,25.04595365827094,37.40185997253062,7.377811893141852,1.312173536306597,16.649779825138296,38.78824560469901,1008.888693146034,11.074988922638568,2026-06-27 12:15:26.999717,12.0,27.0,6.0,5.0,1.0,180.0,145.0,144.0,224.0,158.83333333333334,31.30122468317581,151.16666666666666,27.0,186.0,
Lahore,198,153.26815396167055,119.62701830149852,18.35671574346536,65.62735176326126,28.46958379305461,3.8753783372689794,37.80302214422832,82.06253686697264,1006.862594469156,11.364429454044654,2026-06-27 13:15:26.999717,13.0,27.0,6.0,5.0,1.0,207.0,149.0,116.0,199.0,172.5,26.37233398848065,151.125,-9.0,204.0,
Lahore,146,122.95000286359576,80.6899121565378,30.358686929943765,24.755270896688337,28.67045808645616,1.4200309680463852,33.19749435254687,47.048978693402645,1001.6495445509538,8.198374208219965,2026-06-27 14:15:26.999717,14.0,27.0,6.0,5.0,1.0,198.0,180.0,156.0,171.0,170.83333333333334,27.895638846720114,150.08333333333334,-52.0,154.0,
Lahore,154,118.37647287124643,89.9819143022228,21.61366823952504,5.294699106666335,29.72350622978572,3.5942229544720696,37.929982915490456,76.98051239628961,1005.1350033437632,2.536399725781358,2026-06-27 15:15:26.999717,15.0,27.0,6.0,5.0,1.0,146.0,207.0,145.0,124.0,172.33333333333334,26.43230346879815,151.33333333333334,8.0,207.0,
Lahore,187,157.7423427738616,116.40890387392008,36.7400488459584,42.15943946772083,24.422128445668623,2.071692076314375,18.740780946006748,70.25966892169896,992.3540952213208,0.4767498403762902,2026-06-27 16:15:26.999717,16.0,27.0,6.0,5.0,1.0,154.0,198.0,149.0,214.0,178.66666666666666,24.17988144442878,150.20833333333334,33.0,177.0,
Lahore,142,112.17807675196748,79.9438998510875,19.941426514324,12.51711924821632,6.457340905870421,2.8032249229814954,15.83032939376234,65.8827493480214,1012.0980635490316,1.7664027379218692,2026-06-27 17:15:26.999717,17.0,27.0,6.0,5.0,1.0,187.0,146.0,180.0,134.0,172.33333333333334,28.373696739526885,150.54166666666666,-45.0,147.0,
